granter_ministry,grant_date,grant_month,grant_year,amount,grantee_clean,grantee,grantee_detail,grantee_jcn,description,grant_name,grant_type,npo_type,admin_division,filename
MAFF,2017-08-22,2017 Aug,2017,101895000,全国農業共済協会,公益社団法人全国農業共済協会,公益社団法人全国農業共済協会,4010005003183,収入保険制度導入支援事業／農業経営収入保険制度普及・推進事業,担い手育成・確保等対策事業費補助金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2017-09-26,2017 Sep,2017,7000000,日本茶業中央会,公益社団法人日本茶業中央会,公益社団法人日本茶業中央会,6010405001082,産地活性化総合対策事業／薬用作物等地域特産作物産地確立支援事業費／地域特産作物産地確立支援事業,国産農産物生産・供給体制強化対策事業費補助金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2017-11-20,2017 Nov,2017,608000,農業・環境・健康研究所名寄研究農場,公益財団法人農業・環境・健康研究所名寄研究農場,公益財団法人農業・環境・健康研究所名寄研究農場,1080105002569,水田活用直接支払交付金,水田活用直接支払交付金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2017-12-13,2017 Dec,2017,399750,オイスカ,公益財団法人オイスカ,公益財団法人オイスカ,8011305001749,米の直接支払交付金,経営所得安定対策交付金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2018-02-16,2018 Feb,2018,12607000,日本水産資源保護協会,国産水産物流通促進センター（代表機関：公益社団法人日本水産資源保護協会）,国産水産物流通促進センター（代表機関：公益社団法人日本水産資源保護協会）,1010005004102,外食産業等と連携した水産物需要拡大対策事業費,農林水産物・食品輸出促進対策事業費補助金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2018-02-20,2018 Feb,2018,42198909000,中央畜産会,公益社団法人中央畜産会,公益社団法人中央畜産会,9010005013847,畜産・酪農収益力強化総合対策基金等事業（畜産・酪農収益力強化総合対策基金）,国産農産物生産・供給体制強化対策事業費補助金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2018-03-05,2018 Mar,2018,20200286000,日本特産農産物協会,公益財団法人日本特産農産物協会,公益財団法人日本特産農産物協会,4010405001118,産地パワーアップ事業,国産農産物生産・供給体制強化対策事業費補助金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2018-03-15,2018 Mar,2018,168360,オイスカ,公益財団法人オイスカ,公益財団法人オイスカ,8011305001749,水田活用の直接支払交付金,水田活用直接支払交付金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2018-03-16,2018 Mar,2018,77534000,日本特産農産物協会,公益財団法人日本特産農産物協会,公益財団法人日本特産農産物協会,4010405001118,外食産業等と連携した農産物の需要拡大対策事業,農林水産物・食品輸出促進対策事業費補助金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2018-03-20,2018 Mar,2018,20000000,中央果実協会,公益財団法人中央果実協会,公益財団法人中央果実協会,1010405010567,外食産業等と連携した農産物の需要拡大対策事業,農林水産物・食品輸出促進対策事業費補助金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2018-03-23,2018 Mar,2018,1176000,キ-プ協会,公益財団法人キープ協会,公益財団法人キープ協会,2090005006032,飼料生産型酪農経営支援事業交付金,持続的酪農経営支援事業交付金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2018-03-28,2018 Mar,2018,53000000,日本特産農産物協会,公益財団法人日本特産農産物協会,公益財団法人日本特産農産物協会,4010405001118,外食産業等と連携した農産物の需要拡大対策事業,農林水産物・食品輸出促進対策事業費補助金,Subsidy,NA,国認定,h29_youshiki1
MAFF,2018-03-28,2018 Mar,2018,1500000,神津牧場,公益財団法人神津牧場,公益財団法人神津牧場,1010005004622,飼料生産型酪農経営支援事業交付金,持続的酪農経営支援事業交付金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,160000000,地震予知総合研究振興会,公益財団法人地震予知総合研究振興会,公益財団法人地震予知総合研究振興会,5010005018916,平成２９年度深地層の研究施設を使用した試験研究成果に基づく当該施設の理解促進事業費補助金事業（公益財団法人地震予知総合研究振興会）,電源立地等推進対策補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-10,2017 Apr,2017,19988000,応用科学研究所,公益財団法人応用科学研究所,公益財団法人応用科学研究所,7130005012418,平成29年度産業技術実用化開発事業費補助金（次世代鋼材測定・評価手法開発）,産業技術実用化開発事業費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,70000000,日本離島センタ-,公益財団法人日本離島センター,公益財団法人日本離島センター,1010005004218,平成２９年度石油製品販売業構造改善対策事業費補助金（離島への石油製品の安定・効率的な供給体制の構築支援事業に係るもの）,石油製品販売業構造改善対策事業費等補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,143734000,日本台湾交流協会,公益財団法人　日本台湾交流協会,公益財団法人　日本台湾交流協会,8010405010370,平成29年度日本台湾交流協会事業費補助金,海外市場調査等事業費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,2500000,日本プロサッカ-リ-グ,公益社団法人日本プロサッカーリーグ,公益社団法人日本プロサッカーリーグ,8010005018599,平成29年度産学連携サービス経営人材育成事業費補助金,サービス産業強化事業費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-06-20,2017 Jun,2017,32867000,資源環境センタ-,公益財団法人資源環境センター,公益財団法人資源環境センター,6010005018642,平成29年度休廃止鉱山鉱害防止等工事費補助金（尾小屋）,休廃止鉱山鉱害防止等工事費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-06-20,2017 Jun,2017,24657000,資源環境センタ-,公益財団法人資源環境センター,公益財団法人資源環境センター,6010005018642,平成29年度休廃止鉱山鉱害防止等工事費補助金（紀州）,休廃止鉱山鉱害防止等工事費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,29888886,九州先端科学技術研究所,公益財団法人九州先端科学技術研究所,公益財団法人九州先端科学技術研究所,7290005000844,平成２９年度中小企業経営支援等対策費補助金(戦略的基盤技術高度化支援事業)（高齢者の特性に合わせた独自のロジックを持つ学習型人工知能を搭載した自動鑑別診断システムの開発）,中小企業経営支援等対策費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,22495784,九州先端科学技術研究所,公益財団法人九州先端科学技術研究所,公益財団法人九州先端科学技術研究所,7290005000844,平成２９年度中小企業経営支援等対策費補助金（戦略的基盤技術高度化支援事業）（準共鳴型電子サイクロトロン共鳴技術に基づく小型・高密度プラズマ源と、これをコア技術とする3DIC作製を目的とした高速ミニマルエッチング装置の開発）,中小企業経営支援等対策費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,22177036,ちゅうごく産業創造センタ-,公益財団法人ちゅうごく産業創造センター,公益財団法人ちゅうごく産業創造センター,8240005012380,平成２９年度中小企業経営支援等対策費補助金（戦略的基盤技術高度化支援事業）(高強度・軽量で低コストの炭素繊維複合体作製を可能とするプラズマ照射技術・装置の開発),中小企業経営支援等対策費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,22185718,ちゅうごく産業創造センタ-,公益財団法人ちゅうごく産業創造センター,公益財団法人ちゅうごく産業創造センター,8240005012380,平成２９年度中小企業経営支援等対策費補助金（戦略的基盤技術高度化支援事業）(医療・介護用サポーター等に持続的な抗菌効果を付加するための再生リチャージ可能な抗菌繊維の開発),中小企業経営支援等対策費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-06-09,2017 Jun,2017,2733000,資源環境センタ-,公益財団法人資源環境センター,公益財団法人資源環境センター,6010005018642,平成２９年度休廃止鉱山鉱害防止等工事費補助金【鵜峠鉱山（坑廃水処理）】,休廃止鉱山鉱害防止等工事費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-07-11,2017 Jul,2017,18810000,資源環境センタ-,公益財団法人資源環境センター,公益財団法人資源環境センター,6010005018642,平成29年度休廃止鉱山鉱害防止等工事費補助金【高取鉱山】,休廃止鉱山鉱害防止等工事費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-07-11,2017 Jul,2017,1393000,資源環境センタ-,公益財団法人資源環境センター,公益財団法人資源環境センター,6010005018642,平成29年度休廃止鉱山鉱害防止等工事費補助金【小百鉱山】,休廃止鉱山鉱害防止等工事費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-06-29,2017 Jun,2017,17900000,資源環境センタ-,公益財団法人資源環境センター,公益財団法人資源環境センター,6010005018642,平成２９年度休廃止鉱山鉱害防止等工事費補助金【尾平鉱山（坑廃水処理）】,休廃止鉱山鉱害防止等工事費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,27787998,名古屋産業科学研究所,公益財団法人名古屋産業科学研究所,公益財団法人名古屋産業科学研究所,8180005014598,平成２９年度中小企業経営支援等対策費補助金（戦略的基盤技術高度化支援事業）（Steel　Heater　性能向上のための新規絶縁層形成技術の開発）,中小企業経営支援等対策費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-04-03,2017 Apr,2017,12922824,名古屋産業科学研究所,公益財団法人名古屋産業科学研究所,公益財団法人名古屋産業科学研究所,8180005014598,平成２９年度中小企業経営支援等対策費補助金（戦略的基盤技術高度化支援事業）（複雑形状難めっき材料への六価クロムフリーメタライジング法の開発）,中小企業経営支援等対策費補助金,Subsidy,NA,国認定,h29_youshiki1
METI,2017-07-26,2017 Jul,2017,1294000,資源環境センタ-,公益財団法人資源環境センター,公益財団法人資源環境センター,6010005018642,平成２９年度休廃止鉱山鉱害防止等工事費補助金【八総鉱山（赤倉地区）（坑廃水処理）】,休廃止鉱山鉱害防止等工事費補助金,Subsidy,NA,国認定,h29_youshiki1
