granter_ministry,granter_jcn,grant_date,grant_month,grant_year,amount,amount_est,grantee_clean,grantee,grantee_detail,grantee_jcn,grant_name,description,grant_type,npo_type,admin_division,num_bidders,competitive_bid,contract_reason,govt_reemployees,filename
MLIT,NA,2012-04-06,2012 Apr,2012,27510000,28066500,中国建設弘済会,一般社団法人中国建設弘済会,"(特社)中国建設弘済会
広島市中区八丁堀15-10　セントラルビル4階",NA,"分任支出負担行為担当官　
中国地方整備局
浜田河川国道事務所長　高橋　広幸
島根県浜田市相生町3973","浜田特車申請支援業務
浜田河川国道事務所管内
履行期限　平成26年3月31日
土木関係建設コンサルタント業務",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,9240000,9450000,中国建設弘済会,一般社団法人中国建設弘済会,"(特社)中国建設弘済会
広島市中区八丁堀15-10　セントラルビル4階",NA,"分任支出負担行為担当官　
中国地方整備局
福山河川国道事務所長　藤原　武夫
広島県福山市三吉町4-4-13","福山工務課積算技術業務
広島県福山市三吉町地内
履行期限　平成25年3月29日
土木関係建設コンサルタント業務",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,37275000,37873500,中国建設弘済会,一般社団法人中国建設弘済会,"(特社)中国建設弘済会
広島市中区八丁堀15-10　セントラルビル4階",NA,"分任支出負担行為担当官　
中国地方整備局
福山河川国道事務所長　藤原　武夫
広島県福山市三吉町4-4-13","福山技術審査業務
福山河川国道事務所管内
履行期限　平成26年3月31日
土木関係建設コンサルタント業務",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,48825000,49570500,中国建設弘済会,一般社団法人中国建設弘済会,"(特社)中国建設弘済会
広島市中区八丁堀15-10　セントラルビル4階",NA,"分任支出負担行為担当官　
中国地方整備局
福山河川国道事務所長　藤原　武夫
広島県福山市三吉町4-4-13","芦田川河口堰管理支援業務
広島県福山市箕島町地先
履行期限　平成26年3月31日
土木関係建設コンサルタント業務",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,19425000,19792500,中国建設弘済会,一般社団法人中国建設弘済会,"(特社)中国建設弘済会
広島市中区八丁堀15-10　セントラルビル4階",NA,"分任支出負担行為担当官　
中国地方整備局
福山河川国道事務所長　藤原　武夫
広島県福山市三吉町4-4-13","芦田川河川積算技術業務
広島県福山市
履行期限　平成26年3月31日
土木関係建設コンサルタント業務",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,55230000,69279000,中国建設弘済会,一般社団法人中国建設弘済会,"(特社)中国建設弘済会
広島市中区八丁堀15-10　セントラルビル4階",NA,"分任支出負担行為担当官　
中国地方整備局
福山河川国道事務所長　藤原　武夫
広島県福山市三吉町4-4-13","福山維持工事監督支援業務
福山国道維持出張所管内
履行期限　平成26年3月31日
土木関係建設コンサルタント業務",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,80850000,81385500,中国建設弘済会,一般社団法人中国建設弘済会,"(特社)中国建設弘済会
広島市中区八丁堀15-10　セントラルビル4階",NA,"分任支出負担行為担当官　
中国地方整備局
弥栄ダム管理所長　嶋谷　昌次
広島県大竹市小方町小方813-1","弥栄ダム管理支援業務
弥栄ダム管理所管内及び弥栄ダム下流警報区間
履行期限　平成26年3月31日
土木関係建設コンサルタント業務",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,24045000,29725500,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
多治見砂防国道事務所長　
伊藤　仁志
多治見砂防国道事務所　
多治見市小田町4丁目8-6","平成24年度　多治見砂防国道道路改築西部積算技術業務
729日間
土木コンサル",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,24780000,31038000,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
多治見砂防国道事務所長　
伊藤　仁志
多治見砂防国道事務所　
多治見市小田町4丁目8-6","平成24年度　多治見砂防国道道路改築東部積算技術業務
729日間
土木コンサル",Public Works,特社,国所管,2,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,36855000,46074000,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
多治見砂防国道事務所長　
伊藤　仁志
多治見砂防国道事務所　
多治見市小田町4丁目8-6","平成24年度　多治見砂防国道道路管理西部積算技術業務
729日間
土木コンサル",Public Works,特社,国所管,3,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,18690000,23373000,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
多治見砂防国道事務所長　
伊藤　仁志
多治見砂防国道事務所　
多治見市小田町4丁目8-6","平成24年度　多治見砂防国道道路管理東部積算技術業務
729日間
土木コンサル",Public Works,特社,国所管,3,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,19950000,24507000,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
多治見砂防国道事務所長　
伊藤　仁志
多治見砂防国道事務所　
多治見市小田町4丁目8-6","平成24年度多治見砂防国道技術審査業務
729日間
土木コンサル",Public Works,特社,国所管,2,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,33600000,34114500,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
多治見砂防国道事務所長　
伊藤　仁志
多治見砂防国道事務所　
多治見市小田町4丁目8-6","平成24年度多治見砂防国道特殊車両審査事務業務
729日間
土木コンサル",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,35175000,39522000,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
木曽川上流河川事務所長　
浅野　和広　
木曽川上流河川事務所　
岐阜市忠節町5-1","平成24年度　木曽川上流河川技術審査業務729日間
土木コンサル",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,18900000,24118500,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
高山国道事務所長　
廣松　新　
高山国道事務所　
高山市上岡本町7-425","平成24年度　高山国道技術審査業務
729日間
土木コンサル",Public Works,特社,国所管,2,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,60900000,72513000,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
高山国道事務所長　
廣松　新　
高山国道事務所　
高山市上岡本町7-425","平成24年度　高山国道北部工事監督支援業務
729日間
土木コンサル",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,65100000,82960500,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
高山国道事務所長　
廣松　新　
高山国道事務所　
高山市上岡本町7-425","平成24年度高山国道中部積算技術業務
729日間
土木コンサル",Public Works,特社,国所管,2,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,42000000,52920000,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
高山国道事務所長　
廣松　新　
高山国道事務所　
高山市上岡本町7-425","平成24年度高山国道南部積算技術業務
729日間
土木コンサル",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,49350000,62926500,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
高山国道事務所長　
廣松　新　
高山国道事務所　
高山市上岡本町7-425","平成24年度高山国道北部積算技術業務
729日間
土木コンサル",Public Works,特社,国所管,2,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,73500000,74287500,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
静岡河川事務所長　
井口　泰行　
静岡河川事務所　
静岡市葵区田町3-108","平成24年度　静岡河川管内河川巡視支援業務
730日間
土木コンサル",Public Works,特社,国所管,1,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,10815000,12232500,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
静岡河川事務所長　
井口　泰行　
静岡河川事務所　
静岡市葵区田町3-108","平成24年度　静岡河川技術審査業務
729日間
土木コンサル",Public Works,特社,国所管,3,Competitive,NA,NA,h24_youshiki2-1
MLIT,NA,2012-04-06,2012 Apr,2012,28350000,31815000,中部地域づくり協会,一般社団法人中部地域づくり協会,"(社)中部建設協会
名古屋市中区丸の内3-5-10",NA,"分任支出負担行為担当官　
中部地方整備局
静岡国道事務所長　
西村　徹　
静岡国道事務所　
静岡市葵区南安倍2-8-1","平成24年度　静岡国道事務所技術審査業務
729日間
土木コンサル",Public Works,特社,国所管,3,Competitive,NA,NA,h24_youshiki2-1
